,id,tweets,label
3247,3247,What Napa Looks Like After the Quake  A strong earthquake rocked Northern California ear,0
2834,2834,Georgia USA AthensClarke County   earthquake  Northern California rocked by magnitude  earthqu,0
6545,6545,My Dear friends I will be leaving for Nepal in the next  days with a team of  medics and a,0
3139,3139,California governor declares state of emergency after strong earthquake,0
3495,3495,Quake in Californias wine country injures dozens,1
3664,3664,Lets trust him God has reasons We just have to believe him PrayForChile,0
3910,3910,Major earthquake estimated at magnitude  recorded  kilometers northwest of Iquique Chile,0
8488,8488,Proud to hear  has extended support  is sending relief to Nepal with the urgency that a situation like this,0
112,112,Pakistans quakehit area jolted my massive aftershock  Earthquake,0
6239,6239,AHeartOfGold YunaKimYunaaaa donated  thru  to help the Nepalese children affected by the NepalEa,0
4146,4146,matthunter you are the best idol thank you I love you PrayForChile,0
7846,7846,Good Morning Private Message  Sir i was trying to access PMNRF for donations towards NepalQuakeReliefThe Site is Downtimesofindia,0
4479,4479,Chile earthquake Coastal regions evacuated after powerful  magnitude tremor in Pacific triggers tsunami,1
1371,1371,Horrific  Kill  Dump Balochistan SaamZad Five dead bodies found in Panjgur were extremely mutilated,1
7083,7083,Earthquake in Nepal and Indiabut Most affected areas are Twitter Facebook and Whatsapp,0
1396,1396,magnitude earthquake km E of Y Alaska,0
2470,2470,Earthquake Drought and Wildfires Ravage California,0
8514,8514,Govt asks media houses to exercise restraint while speculating about possible aftershocks after the devastating quake in Nepa,0
1361,1361,Earthquake at km N of Hatillo Puerto Rico  M Detph  Km    UTC,0
2404,2404,California earthquake aftermath Buildings destroyed over  injured California earthquake  Kabari World,1
7625,7625,Death toll from the Nepal earthquake continues to rise massive relief efforts are under way Please  Donate now https,1
5007,5007,Earthquake M Iquique Chile via,0
8052,8052,Gen Dalbir Singh COAS conveys his heartfelt condolences to the people of Nepal and assures full and speedy assistance in this h,0
2380,2380,USA  NEWS   HOT NEWS  earthquake Scores of aftershocks from Napa earthquake felt more on the way,0
7325,7325,Theres been a  earthquake in Nepal Its very bad Prayers for them please,0
6216,6216,Thousands Flee Kathmandu as India Steps Up Relief Efforts in Nepal The number of deaths in Saturdays earthqu,1
1654,1654,Allah aur Rasul Kay wastay Hamlay band kar dain Wafaq al Madaris What a state of helplessness  Hopeless people Pakistan,0
1982,1982,Our NapaQuake coverage continues from pm to midnight on NBC Bay Area The latest on injuries outages and damages,0
7249,7249,Experts had long warned Nepal was ripe for disaster  NepalEarthquake,0
4633,4633,prayforchile prayforchile prayforchile Retweet this guys,0
3137,3137,Northern California Quake No Way to Know When Next O  via  USAHeadlines,0
6321,6321,My friend  former Mozzer  was in Nepal for the recent earthquakes Shes raising money to help,0
1446,1446,Did you know wyoming gets earthquake too Check it out lol,0
2518,2518,Jawbone data shows how Northern Californias earthquake impacted peoples sleep,0
2047,2047,Small quake strikes off Southern California,0
1653,1653,Was watching the news coverage of earthquake in balochistan on expressnews  the relief teams are doing great awesome job thre respect,0
2405,2405,Sleep patterns of  UP wearers during the Napa earthquake  wearabletech mhealth,0
7001,7001,Sending my love  prayers to people in Nepal Holy Spirit we need your help I release peace  grace over our City In Jesus Name Gdnyt,0
5253,5253,Near realtime animation of tsunami from April  earthquake off Chile Amazing to see waves move across Pacific http,0
5292,5292,FuerzaValpo  our country needs your help PRAYFORCHILE,0
3845,3845,Thoughts prayers going out to Chile Praying for the people children  I have travel plans there this summer Hoping for a better day,0
6844,6844,PMI together with foreign ministry will evacuate Indonesian citizen in Nepal NepalEarthquake,1
7078,7078,News MostRecent Earthquake in Nepal kills more than  people  via,1
3554,3554,NewsUpdates Insured losses from Napa earthquake could reach m to  billion,1
2947,2947,That wasnt an earthquake California that was God rolling out the red carpet for Beyonce VMAs,0
8474,8474,Experts had warned for decades that Nepal was vulnerable to a killer quake,0
4369,4369,thewanted      PrayForChile Pls,0
3822,3822,AgustinDevoti  locura anal Well deserved,0
564,564,DrHafeez President AKF left Bela to Awaran the most quakeaffected Area with  relief trucks Ambulances   volunt,0
4698,4698,Arutz Watch CCTV Shows The Moment Powerful Earthquake Struck in Chile Officer workers scatter as   israel,0
7492,7492,confirmed killed in Nepal Subcontinent pushes up against the rest of Asia driving upwards crushing settlements htt,1
1176,1176,USGS reports a M earthquake km E of King City California on    UTC  quake,0
921,921,Temblor M  km ENE of Taltal Chile  Earthquake Sismo,0
3595,3595,Tsunami alert after  quake strikes off Chile  BBC News BBC NewsTsunami alert after  quake strikes off ChileBBC NewsA quake of,0
920,920,Pic of a new island in Pakistan after an earthquake,0
8480,8480,BREAKING Nepal police official says at least  have died including  in Kathmandu in the quake,1
1175,1175,Death toll in Pakistan earthquake reaches  another  injured,1
5531,5531,timesofindia whole world is watching great work of  in Nepal we are proud on RSS,0
1788,1788,Salute to Pakistani soldiersdoctorsengineers flown to Balochistan to help our people after earthquake,0
7658,7658,Indian Air Force C Hercules and Globemaster aircraft on their way to Nepal carrying relief material says MoD NepalEarth,0
8499,8499,May Allah look after all Here r the emergency contact numbers for Nepalshare help Prayers with all in Nepal,0
5338,5338,M Earthquake Has Struck Chile  April   Spaceweather Effect,0
1876,1876,Top Story Pakistan quake survivors face long wait for aid Awaran Pakistan Tens of thousan  pakistan news,0
7384,7384,An Avalanche has buried part of Mt Everest basecamp after Nepal quake  white people are reported dead Nature is a bitch shem,1
5466,5466,selenagomez PrayForChile chileneedyou ChileEarthquake please we need you selena,0
6627,6627,There are miracles everyday proudofindianforces,0
7771,7771,In Kathmandu Valley quakehit Nepalis fend for themselves By Ross Adkin DHADING Nepal Reuters  Barely an,0
5055,5055,Chile earthquakes  LIVE UPDATES   News,0
5934,5934,hi friends please help those affected by the nepalearthquake  donate if you can to the  via  h,0
6024,6024,Nepal Earthquake Situation Makes Me Speechless Sushmita Sen I know people go on social networks to express their sadness but I was,0
7464,7464,whoUmAr Kathmandu the most vulnerable area Just m far from me most of the houses are collapsed,1
4052,4052,There is now been  aftershocks ranging from  to  since the main  quake ChileEarthquake Chile,0
6648,6648,Nepal NepalEarthquake PrayForNepal By  To all those who lost their lives may you,0
4132,4132,UPI Japan issues tsunami advisory after Chile earthquake,0
8377,8377,Many reputable and effective organizations you may donate to for NepalQuakeRelief  NepalEarthquake,0
2999,2999,Yeremiito Boy Hurt in California Quake I Should Be Dead Boy badly hurt by bricks in Ca  Yeremiito,1
610,610,Pakistan quake region struck again  quake earthquake,0
1657,1657,Allah aur Rasul Kay wastay Hamlay band kar dain Wafaq al Madaris What a state of helplessness  Hopeless people Pakistan,0
3980,3980,The cost of power is paid with pain and casualties NEVER with regret HouseOfCards,0
2222,2222,AlbertStanlie Boy Hurt in California Quake I Should Be Dead Boy badly hurt by bricks in California quake,1
1764,1764,Over  people lose their lives EarthQuake Balochistan since yesterday afternoon There are still many areas where no r,1
3674,3674,officialwed Im sure u know but the guys in HIM are fine from the Chile Earthquake It happened mins b show time but they played,0
5447,5447,Tsunami alert after  Chile quake,0
7714,7714,If you cant make it into an oxfam shop you can donate  to NepalEarthquake appeal by texting EMERGENCY to,0
6548,6548,BREAKING At least  killed  injured after Nepalquake and aftershocks Home Affairs spokesman tells CNN,1
1580,1580,Pakistan BombBlast Our prayers are with the victims  their families  peshawar India indian,0
5837,5837,Because this Nepal hasnt had to deal with another Hopefully the storm brings with it water but not destruction,0
5484,5484,PrayForChile its hard to cope after the earthquake especially when you know aftershocks will go on for days or even months,0
5458,5458,Just saw Jypes boys had good performance in Japan Mcountdown n we thanks God Also pray for Chile good recover from earthq,0
8019,8019,The everdependable heroism of our Armed Forces to the fore in Nepal God Bless,0
3899,3899,M  km NW of Copiapo Chile   UTC via,0
5032,5032,I hope everyone from Chile is okay PrayForChile,0
0,0,BalochistanEarthQuake Pakistan army is terrorizing the people by aerial firing in Awaran,0
2890,2890,people critically injured after California quake NAPA Calif AP  A large earthquake   via,1
7667,7667,Nepal Earthquake Mount Everest Avalanche Wounded Get Rescue Choppers Nepalearthquake  http,0
3193,3193,The Ring of Fire gets angry Yesterday Earthquake in Chile  Today in California  and now Peru  http,0
3566,3566,Did God Send Earthquake Because California Ship Workers Deny Israel,0
2485,2485,A Look at Earthquakes Impact on California Region A look at strong earthquakes impact to Northern Californi,0
5505,5505,In the mean time heres our coverage of the Chile earthquake aftermath by  with assist from,0
7588,7588,Monday pm PT Tina Sciabica of  will be on  to talk about her ongoing help for Nepal Join us and please donate,0
126,126,USGS Breaking M  km NW of Saumlaki Indonesia  PastHour  earthquake tsunami prayfromjapan,0
7341,7341,Baba Ramdev may emerge as face of nongovernmental relief work by India in Nepal crisis,0
7373,7373,WATCH Frightening video from a climber on Mt Everest captures deadly avalanche triggered by an NepalEarthquake https,1
5170,5170,TwittLandZonaFlasher KitaIndonesiaBisa KamustaLoveLife HiEx PrayForChile RIPFloyd HTTR Failed,0
6329,6329,Thousands volunteer to scour satellite images of Nepal earthquake More than  people have volunteered to examine  square k,0
432,432,Death toll from earthquake in southwestern Pakistan rises to  people  local officials,1
4338,4338,Earthquake in Chile Me Links it to Geog and Tectonic Plates,0
8299,8299,Historic earthquake in Nepal much lost many to mourn as much to rebuildHopefully worst is overStay alert safe http,0
2794,2794,Sad day yesterday for winos as a  Magnitude Quake rocked Napa Valley in California The wine industry is,0
1307,1307,T PGV INT  Fukushima earthquake jishin,0
3447,3447,California hit by biggest earthquake in  years,0
5242,5242,Be strong God bless PrayForChile,0
2884,2884,Heres a droneseye view of the Napa Valley earthquake damage,0
830,830,Earthquake Collection points Kci COD  points in DHA Lhr Fortress  in DHA Rwp Race course polo Ground Isd,0
4278,4278,BREAKING Tsunami warningwatches cancelled for all areas except for CHILE and PERU Tsunami warning continues for CHILE a,0
5997,5997,What WILLING  ABLE Government  People can do Nepal NepalEarthquake NepalQuake NepalQuakeRelief  ht,0
3298,3298,Our  winery team reports no damage in the winery and thankfully aside from reorganized homes everyone is saf,0
7654,7654,Spoke to Private Message Sushil Koirala who is in transit in Bangkok on his way to Kathmandu Assured all support  assistance during,0
4085,4085,PrayForChile My prayers and thoughts with them God keep them safe,0
8158,8158,Pl  Indian Embassy in Kathmandu Helplines nos,0
2534,2534,people critically injured after California quake,1
334,334,Prof G Nabi injured by those who are big supporters of international terrorists and some arrested from Punjab uni,1
